pack_v_max,pack_v_ptp,pack_v_kurtosis,pack_v_skew,pack_v_meandiff,pack_p_ptp,pack_p_kurtosis,pack_p_skew,pack_p_meandiff,dqdv_peak_05,dqdv_05_ptp,dqdv_peak_10,dqdv_10_ptp,window_range,window_range_idx,window_median,order_id,rated_energy,rated_voltage,rated_capacity,y_t
111.9172,0.1859999999999928,-0.9639781665723696,-0.5125604798603466,0.0006220735785952,19.9900000000016,-1.0199222780900987,-0.4144911348869267,0.0622150501672256,8.306585444444444,0.0,8.306585444444444,0.0,time_100_110,0.0,1,33 02 满充 260003-1-8-605 - 副本.xlsx,26.016,96.0,271,0.8079000000000001
108.62272666666668,3.650026666666662,-1.133840151489054,-0.2590856983925196,0.0122074470457078,365.04786666666587,-1.1389042226608883,-0.2545331994223153,1.2208958751393508,1.5557002222222225,1.1945443333333334,2.5280390962962964,0.8611140962962962,time_10_20,0.0,1,33 02 满充 260003-1-8-605 - 副本.xlsx,26.016,96.0,271,0.8079000000000001
112.0412,0.1240000000000094,,,0.0004147157190635,12.401499999999942,0.8332393989196807,0.91894606247725,0.0414765886287623,8.306688777777776,0.0,8.306688777777776,0.0,time_110_120,0.0,1,33 02 满充 260003-1-8-605 - 副本.xlsx,26.016,96.0,271,0.8079000000000001
112.0412,0.0619999999999976,,,0.0,6.201500000001033,7.606426324793357,-2.471527524224706,-0.0003097658862857,8.30668877777778,0.0,8.30668877777778,0.0,time_120_130,0.0,1,33 02 满充 260003-1-8-605 - 副本.xlsx,26.016,96.0,271,0.8079000000000001
112.0412,0.0,,,0.0,2.0838999999996304,11.784034529340122,2.7532642457828995,0.0,8.30661127777778,0.0,8.30661127777778,0.0,time_130_140,0.0,1,33 02 满充 260003-1-8-605 - 副本.xlsx,26.016,96.0,271,0.8079000000000001
112.0412,0.0,,,0.0,2.778599999999642,0.5901874804642326,-0.1221474735921036,0.0,6.250749166666667,0.0,6.250749166666667,0.0,time_140_150,0.0,1,33 02 满充 260003-1-8-605 - 副本.xlsx,26.016,96.0,271,0.8079000000000001
109.313,0.6820000000000022,-0.03689619465184,-1.0177377611588787,0.0022809364548495,68.20850000000064,-0.0546471931101555,-1.0240550303514695,0.2281220735785974,4.972787111111111,1.6390921111111103,8.306482111111112,0.0,time_20_30,0.0,1,33 02 满充 260003-1-8-605 - 副本.xlsx,26.016,96.0,271,0.8079000000000001
109.685,0.3719999999999999,-1.0927252185335226,0.2090914429278436,0.0012441471571906,37.20459999999912,-1.0712485265415037,0.1726934858682068,0.1244301003344452,8.306585444444444,0.0,8.306585444444444,0.0,time_30_40,0.0,1,33 02 满充 260003-1-8-605 - 副本.xlsx,26.016,96.0,271,0.8079000000000001
109.24686666666668,0.2438666666666762,-0.795162329428122,0.4213422423002711,0.0004008918617614,13.544933333333574,-0.7111822067271385,0.3014822584076252,0.0200445930880698,4.152751944444445,0.0,4.152751944444445,0.0,time_50_60,0.0,1,33 02 满充 260003-1-8-605 - 副本.xlsx,26.016,96.0,271,0.8079000000000001
111.3591,0.3719999999999999,-1.079034199032409,-0.0963352040903194,0.0012441471571906,37.84907333333285,-1.0644286735313504,-0.0965041274570966,0.1265855295429192,8.306623333333334,0.0,8.306623333333334,0.0,time_80_90,0.0,1,33 02 满充 260003-1-8-605 - 副本.xlsx,26.016,96.0,271,0.8079000000000001
